बहुत बोलता है पर कभी सुनना नही आता इतनी बकैती तो वो पात्रा भी नही कर पाता,2
क्रिकेटर अंबाती रायडू ने बीच सड़क पर ये क्या किया,0
इसके साथ ही बार की ग्रैंड स्लैम विजेता वर्षीय सेरेना यह कहना भी नहीं भूलीं कि कले कोर्ट पर जीतना उनके लिए अत्यंत सुखद रहा और वह वाकई में अच्छा खेलीं,1
धन्यवाद जी आपने क्या आइना दिखाया है को इनका मुहशर्म हो गया आज नींद…,1
आज के हल्ला बोल वीकेंड एपिसोड में गेस्ट एंकर हैं बजे उनके सवालों का सामना…,0
गुजरात के विजापुर में रैली…,1
दीपिका के फैंस दुआ करेंगे कि रणवीर सिंह के साथ उनकी लव स्टोरी का अंत रणबीर कपूर जैसा ना हो।,1
जगह जगह कूड़े के ढेर लगे हुए हैं और लोगों का जीना मुहाल है। हालत ऐसी है कि पूरी गली ही कूड़े से पट गई है देखिए,0
दोनों ही कटक से मुंबई तक के लंबे सफर के बाद थके हुए थे लेकिन इसके बावजूद दोनों की मस्ती में कोई कमी नहीं आई।,1
बताया जाता है कि इन केन्द्रों में भारी भर्रेशाही है।,1
मज़ाक नहीं जनाब आपने अपराध किया है अब माफी का वक्त भी नहीं बचा है शर्म बची हो तो प्रायश्चित कीजिये,0
हर खिलाड़ी अपने देश के तिरंगे को ऊंचा करने के मकसद से फील्ड पर उतरता है। हमारे देश के सर्वश्रेष्ठ खिलाड़ियों में से एक है जिन्होंने तिरंगे को कई बार लहराया है।,1
राजस्थान के कप्तान ने इस जीत का श्रेय तांबे को देते हुए कहा कि तांबे को उनके इस प्रदर्शन का तोहफा मिलना चाहिए।,1
हार्दिक पटेल के से छेड़छाड़ वाले ट्वीट पर बोले,0
वह बहुत अभिमानी था और अत्याचारी भी।,2
इस घटना से व्यापारी का परिवार दहशत में हैं। भय से पुलिस में कोई तहरीर नहीं दी।,2
ज्यादातर दृश्य रोचक शुरूआत के बाद बीच में ही अटक और फिर भटक जाते हैं,2
बिजली संकट पर केंद्र और महाराष्ट्र में तकरार,2
जब नरेंद्र मोदी बंगाल आकर कहते हैं कि टीएमसी लुटेरों से भरी पड़ी है तो मुझे उन्हें थप्पड़ मारने का मन हुआ ममता बनर्जी…,0
जब रात बजे तक चली बॉम्बे हाईकोर्ट में सुनवाई जस्टिस एस जे कथावाला ने इतिहास रच दिया जब पहली बार मुकदमों…,0
ने सरहद पर कोहरे के दौरान बढ़ाई चौकसी घुसपैठ की आशंका,1
राजन ने कहा कि मौद्रिक नीति तो वही तय करते हैं और अगर सरकार चाहे तो उन्हें हटा सकती है।,2
इनके नामांकन पत्र में त्रुटि के आधार पर जिला निर्वाची पदाधिकारी ने नामांकन पत्र को अस्वीकृत किया।,2
चुनाव की लड़ाई हर तरफ़ संविधान बचाने की दुहाई अम्बेडकर की जयंती पर चुनाव का आर पार मुरादाबाद में पीएम मोदी की चु…,0
मूवी एक ईमानदार आदमी के बारे में है जो पापी लोगों से लड़ता है और आम आदमी का लीडर बनता है।,1
लेकिन यह बेकार गया।,2
दिल से दूर जाने वाले मुड़ के तो देखो मुझे जिंदगीभर के लिए दिल में बसा लेंगे तुझे,1
बोले मैं जातिवाद की राजनीति की नहीं करता,0
भूस्खलन में की मौत लापता,2
बहुत धन्यवाद,0
विपक्षियों को मुंहतोड़ जवाब देने में वे सिद्धहस्त हैं।,1
हादसे का कारण ट्रांसफार्मर से चिंगारी उठना बताया जा रहा है।,2
हिंदुस्तान रेस्टॉरेंट के क्रिस्पी कबाब रमजान वॉक में देखिए मुंबई तक की रमजान के लिए खास पेशक…,1
एफडीआई नीति में होगा बदलाव विदेशी कंपनियों की मौज होगी,1
श्रीनिवासन द्वारा ललित मोदी के खिलाफ चलाये जा रहे प्रतिशोध नफरत और बदले की भावना की संतुष्टि के लिये बेहद अनुचित तरीके से काम करने का आरोप लगाया।,2
अम्मा सारा संसार भी थीं अम्मा में पाँच नमाज़ें थीं अम्मा में पूजन अर्चन था अम्मा मुस्लिम थीं सूफ़ी थीं अम्मा में…,0
आजतक अंजना ओम कश्यप का नया देखिए शूटिंग के दौरान मस्ती,0
यह उदारीकरण के बाद हो रहा ऐसा पहला चुनाव है जिसमें देश धीमे आर्थिक विकास के बीच चुनावी समर की ओर अग्रसर है।,1
,1
पिछली बार चोटिल होने के कारण आईपीएल में नहीं खेल पाए थे।,2
इससे शाम ढलते ही पूरा बाजार अंधेरे में डूब जाया करता है फलस्वरूप लोग अपनी दुकानें बंद करने को विवश हो जाते हैं।,2
इंस्पेक्टर सुबोध की हत्या से पहले वीडियो देखिए सईद अंसारी के साथ …,1
बुरे लोगों की संगति अच्छी नहीं होती,2
पवन कृपलानी ने बहुत खूबसूरती से घटनाओं को गुंथा है,1
जाहिर है ऐसे पतियों की संख्या बढ़ी है जो किसी ना किसी वजह से अपनी पत्नी से परेशान है और बेबस हैं,2
अगर यह पटकथा के लिए जरूरी होगा तो मैं इसे जरूर करूंगी लेकिन अगर यह अनावश्यक होगा तो मैं अपनी राय व्यक्त करूंगी,2
ज़रा कोई साबित तो कर के दिखाए की विमान महंगा है और रही बात किसान की तो और ने किसान का कितना भला…,2
ससुर ने किया बलात्कार इस्लामिक क़ानून अब बीवी को माँ मानो,2
पूर्व सरसंघचालक भैया जी सुदर्शन के निधन पर हार्दिक पीड़ा ईश्वर उनकी आत्मा को शांति दें,2
पाकिस्तान के क्रिकेटर दानिशकनेरिया ने तब कहा था की उनके उपरपाकितानी टीम के दुसरे खिलाडी औरपीसीबी इस्लाम कुबूल करने का काफी दबावडालताहै,2
उन्होंने कहा लंबे समय तक शूटिंग के लिए किसी भी मां की तरह ही मैं भी घर से बच्चे से या परिवार से दूर रहने को लेकर दुखी होती हूं,2
अर्थात इस तिथि में थोड़ा या बहुत जितना और जो कुछ भी दान दिया जाता है उसका फल अक्षय हो जाता है।,1
तो सनातन संस्था को राजनीतिक दबाव ने बचाया सनातन संस्था की जांच करने वाले अधिकारी का दावा साल पहले संगठन…,2
दिल्ली में भैंस ले जा रहे लोगों पर भीड़ का हमला को अधमरा किया पुलिस ने दर्ज की एफआईआर …,1
दोनों ही कटक से मुंबई तक के लंबे सफर के बाद थके हुए थे लेकिन इसके बावजूद दोनों की मस्ती में कोई कमी नहीं आई।,1
वह सिनेमा देखकर रोमाचिंत हो उठा,1
कुछ लोग अनावश्यक रूप से इनमें से कुछ दवाइयों का उपयोग गलत तरीके से नशे के लिए भी करते हैं।,2
अगर लोकसभा और विधानसभा के चुनाव साथ होते है तो अच्छा होगा –,0
धूप छांव का विपरीत असर मूंग की फसल पर पड़ा है।,2
अबकी बार हज सब्सिडी पर वार देखें पूरा कार्यक्रम के साथ …,0
डेविड ने रही सही कसर पूरी कर दी।,2
दिल्ली के पेड़ो को बचाने के लिए दिल्ली प्रदेश महिला कांग्रेस ने सरोजिनी नगर में किया कैमपेन। पेड़ों पर…,1
झीलों से घिरा आई आई टी पवई एक रमणीय स्थल है,1
इसके कारण दमा के मरीज काफी बढ़ गए हैं।,2
बीएचयू अस्पताल में पाया गया कि ठंडे तेल का अत्यधिक इस्तेमाल करने से आंखों की रोशनी पर असर पड़ रहा है।,2
एक महान टीम का सच्चा परीक्षण अपनी कामयाबी को बरक़रार रखना है,1
सटोरियों के कई बड़े रैकेटों के मुंबई और अहमदाबाद में सक्रिय होने की आशंका हैं।,1
को कार्रवाई करने के लिए स्टेट गर्वमेंट की इजाजत की जरुरत नहीं नवनीत वासन पूर्व ज्वाइंट डायरेक्टर,0
इसके कारण ग्राम की पानी की समस्या जस की तस बनी हुई।,2
सतसंगी का कहना है कि आम चुनाव के परिणामों में एक मजबूत सरकार के आने की उम्मीद बनी है,1
नेपाल की संविधान सभा की समिति ने अपने अध्यक्ष को संविधान लिखे जाने को लेकर दो रिपोर्ट सौंपी जिसमें सारे विवादित कारणों का हल भी है,1
बर्फ के बीच से देखिये जवानों की वीर गाथा,0
सफाई आ गई है वैसे अब,1
उसकी बात सुनते ही श्याम का चेहरा रुआँसा हो गया,2
क्या राफेल मामले में मोदी सरकार ने की अनिल अंबानी की मदद सुनिए इस पर क्या बोले …,0
हिमाचल में हुए भीषण हादसे की पूरी कहानी,0
अब नये में है हज़ारों नींबूओं की शक्ति शरबत बना कर पी लो बहुत गर्मी है,1
टमाटर की अपेक्षा टॉमेटो केचप सॉस सूप या सब्जी का शोरबा खाने से हमें ज्यादा लाइकोपीन मिलेगा।,1
कई प्रतिभागी ऐसे रहे जिन्होंने नृत्य के जरिए मार्मिक कहानी भी प्रस्तुत की।,1
फ़िल्म टॉयलेट एक प्रेम कथा निश्चित तौर पर एक ईमानदार प्रयास है,1
कई प्रेरकों की प्रेरणाओं ने मुझे यहाँ तक पहुँचाया है,1
सूत्रों ने आजतक को जानकारी दी है की सीआरपीएफ अपने इस बदलाव के तहत जम्मू कश्मीर में सेक्टर वाइज ट्रैफिक कंट्रोल कर अपने काफिले…,0
वाह क्या अनुपम दृश्य है,1
डीपीआईपी योजना से लाभान्वित कई महिलाओं ने कलेक्टर श्री मिश्रा को अपनी सफलता की कहानी सुनाई।,1
अब बच्चो के साथ चाचा चौधरी देंगे नमो मंत्र देखिए बोल के साथ लाइव …,0
यह हम दोनों के लिए बहुत ही बुरा समय था,2
दिल्ली के पश्चिम विहार इलाके में एक दिलदहला देने वाला मामला सामने आया है एक युवती ने अपने प्रेमी के साथ मिलकर अपने…,0
बैकग्राउंड स्कोर की मदद व कैमरे के एरियल शॉट ने उसे और निखारा है,1
डॉक्टर रॉय मानते हैं कि इससे मरीज़ों की सेहत और जेब पर असर पड़ रहा है,2
सुभाष घई फिल्म निर्देशक के रूप में उनकी नई फिल्म कांची की बॉक्स ऑफिस पर धीमी शुरुआत से बेपरवाह हैं।,2
में वीडियो कॉल करते वक्त लड़की ने की खुदकुशी,0
दूल्हे के सिर पर मौर सुशोभित था,1
जब नाश मनुज पर छाता है पहले विवेक मर जाता है।,0
बई की पारी के दौरान वें ओवर में कीरोन पोलार्ड को इतना गुस्सा आ गया कि वो अपना बल्ला मिशेल स्टार्क पर फेंकने को मजबूर हो गए,2
निरोगता बनाए रखने के लिए नियमित प्राणायाम करना चाहिए,1
आखिरकार फिल्म निराश करती है,2
यह शो बहुत जोरशोर से कॉमेडी नाइट्स विद कपिल को टकक्कर देने के लिए शुरू किया गया था लेकिन दर्शकों की उम्मीद पर शो खरा उतरने में विफल रहा।,2
पीपरा वासी दो किलोमीटर दूर नदी का गंदा पानी पीने को विवश है,2
धर्म के आधार पर आरक्षण संविधान के खिलाफ है के साथ …,0
सेना के कैंप पर आतंकी हमले का अलर्ट,0
राजस्थान रॉयल्स के कप्तान शेन वॉटसन ने कहा कि इस तरह के मैच में जीतना सुखद रहता है।,1
कभी कभी किसी अनचाही वस्तु की प्राप्ति सुखदायक होती है,1
यहाँ रखी हुई वस्तुएँ गणनीय हैं,1
आसनसोल में क्यों हिंसा के जरिये वोट मांगा जा रहा है राजनीतिक पार्टियां इस पर काबू क्यों नहीं कर पा रहीं देखि…,0
अब पूरी दुनिया जान गई है कि मोदी झूठों के बादशाह हैं और हिटलर के प्रचार मंत्री गोयबल्स के नए अवतार है।,2
ध्रुव लाल क्या कह रहे हैं उससे ज़्यादा महत्वपूर्ण है कि चुनाव आयोग क्या कह रहा है,0
सामान्य लोगो को किस तरह फसाते है कुछ कांग्रेसी नेता है पता नही क्या देखकर इन्हें पद दिया जाता है समझ नही आता जो महिलाओ से काम के बहाने,2
पर्दे पर उनकी आंखों की शरारत रिझाती है,1
माता पिता गुरु और अतिथि हर हालत में आदरणीय होते हैं,1
हम मई को लगवाएंगे,1
यह समाज सेवा है जो सबसे बड़ा धार्मिक कार्य है।,1
उन्होंने एसपी को शस्त्र का सत्यापन कराने वाले लोगों को अविलंब सूचना देने को कहा है।,1
जासूसी का बिग बॉस जासूसी का छोटा भीम देखिए के साथ शाम बजे सिर्फ आजतक पर …,0
भाषण की शुरूआत में ही उन्होंने सबसे पहले विलंब से पहुंचने के लिए क्षमा याचना मांगी।,2
ब्रांडेड आइटम की अपेक्षा लोग देशी कूलर पर ज्यादा भरोसा कर रहे हैं।,1
उनके मुताबिक स्टाइलस बहुत सटीक है,1
बालमन सिर्फ बाल अवस्था से ताल्लुक नहीं रखता।,1
‘M’ या ‘म’ नाम राशि के दो देशों ने बढ़ाई भारत की मुश्किल,1
सूचना मिलने के बाद पुलिस सक्रिय हो गई।,1
वसीम रिजवी ने चिट्ठी में क्या लिखा कि मच गया बवाल,0
छह के खिलाफ जुआ एक्ट में कार्रवाई की गई।,2
बेमतलब और बेखुदी में ही किरदार कुछ बकते नजर आते हैं,2
जम्मू कश्मीर से लेकर पश्चिम बंगाल तक बारिश बनी लोगों के लिए मुसीबत,0
आज तक ने देश के सियासी मिजाज को समझने के लिए एक बड़ा सर्वे किया जानिए सर्वे में किस पार्टी को मिलीं कितनी सीटें…,0
बीमारी को नियंत्रित करने और उसे अटैक से बचाने तथा फेफड़ों को सुरक्षित रखने में मदद मिलती है।,1
प्रशासन संक्रामक रोग फैलने की संभावनाओं से अनजान नहीं है,1
इसका मकसद प्रतिस्पर्धी बाजार में मौजूद सभी क्षेत्रों में अपनी उत्पादकता बढ़ाना व्यापार का उदारीकरण और उन्नत नीतियों को बढ़ावा देना होगा।,1
यहीं नही प्राइवेट दवा व्यवसायी अस्पताल के अंदर आकर मरीजों को अपनी दुकान से दवाएं खरीदने को विवश करते हैं।,2
उनके प्रोफाइल को फॉलो करने वाले लोगों की संख्या लगातार बढ़ती जा रही है,1
स्कूलों के विरुद्ध शिकायत मिलने पर कार्रवाई की जाएगी।,1
रन ना मिलने से निराश अमित मिश्रा वापस क्रीज में लौट ही रहे थे कि इन कुछ सेकंड में जबरदस्त कॉमेडी हुई।,2
,2
शहर क्षेत्र में मादक पदार्थो का कारोबार खूब फल फूल रहा है।,1
रेशेदार फलों के सेवन से पेट ठीक रहता है,1
पहाड़ खुद ब खुद गिरता रहता है खुद ब खुद खिसकता रहता है मगर पहाड़ कभी किसी के लिए गढ़ा न…,1
आजतक पहुंचा गुरुग्राम की उसी मस्जिद पर जहां पर अज़ान के दौरान विवाद हुआ था यहां नमाज अदा की गई है शांतिपूर्ण तरीके से मस्जिद…,0
डांस दिखाने के बहाने युवाओं को जोड़ रहे हैं नक्सली संगठन,0
उद्धव ठाकरे कहते रहे राम मंदिर लोग कहते रहे प्याज महाराष्ट्र के पंढरपुर में रैली के दौरान शिवसेना प्रमुख उद्धव…,0
बजे का बुलेटिन अगस्त,0
विभिन्न सरकारों के इंटरनेट पर निगरानी रखने को लेकर जनता के बीच गुस्सा काफ़ी बढ़ता जा रहा है,2
पश्चिम बंगाल में शासन द्वारा ऐसी शिकायतें लगातार आने पर चिटफंड कंपनियों के ऊपर प्रतिबंध लगाना पड़ा है।,2
ये चूतिया बनाता है यही इसका काम है ये मीडिया का आदमी है ये कभी आया ही नहीं राजस्थान,2
अदालत के आदेश के बाद शो के प्रोड्यूसर्स और सलमान के खिलाफ यह मामला दर्ज किया गया,2
यह बिल्कुल गैरजरूरी और व्यर्थ है।,2
आस्ट्रेलियाई टीम जहां खिताबी हैट्रिक के लिए प्रयास करेगी वहीं इंग्लिश टीम दोबारा इस खिताब पर कब्जा जमाना चाहेगी,1
खिलाड़ियों में बहुत सुधार दिख रहा है।,1
वहीं सामान्य वर्ग में शादी अनुदान के लिए आवेदन के सापेक्ष अपात्र पाए गए जबकि स्वीकृत हुए।,1
असद के लिए थोड़ा अच्छा ही हुआ अमेरिका की गुंडागर्दी से तो बच गया,1
प्रियंका चोपड़ा और निक जोनस के दिल्ली रिसेप्शन में प्रधानमंत्री नरेंद्र मोदी आरे इलाके के जंगल में लगी आग के कारणों की जांच…,0
ललित मोदी जब आएंगे तो क्रिकेट के लिए कुछ अच्छा करेंगे,1
उत्तर प्रदेश के अमरोहा के फरीदपुर गांव के लोगों ने बीजेपी के पक्ष में बोर्ड लगाए हैं। बोर्ड पर साफ साफ लिखा है कि मैं भी चौकी…,0
महिला तो छोड़ो पर से पैसे डाल रहे हैं या निकाल रहे हैं,2
तीन मिनट में लाखों की लूट,0
सामान्य तौर पर वे लंबी अवधि में परिपक्व होने वाले बॉन्ड खरीदते हैं क्योंकि उनकी संपत्ति लंबी अवधि वाली होती है।,1
केजरू मोदी राज में ही सिर्फ की बात मानती है तो कांग्रेस राज में सिर्फ सोनिया अम्मा की ही बात मानती थी क्या …,2
कुछ कमजोरियां कंपनी ने कीमत को कम रखने के चलते इसमें कुछ समझौते भी किए हैं जैसे कि इसमें डिस्क ब्रैक ऑप्शन नहीं लगा है।,2
विधानसभा क्षेत्र के बूथों में अति संवेदनशील हैं,2
दिल्ली पुलिस की टीम कैंट के बरार स्क्वायर इलाके में पहुंची है जहाँ शैलजा द्विवेदी की हत्या की गई थी। पुलिस निखिल हांडा…,0
हमारे प्रधानमंत्री श्री नरेंद्र मोदी जी को जन्म दिन की हार्दिक बधाई।,0
ख़तरा अभी बरकरार है,0
रेडक्रास सोसायटी के अध्यक्ष यद्यपि कलेक्टर हैं किन्तु वह व्यस्त होने के कारण इस कार्यक्रम में उपस्थित नहीं हो सके।,2
दोनों टीमें अभी तक आईपीएल खिताब से महरूम रही हैं,2
इसके साथ ही लंबे समय से इंतजार कर रहे स्ववित्त पोषित कॉलेजों के शिक्षकों को भी खुशखबरी मिलने की उम्मीद है।,1
फूल बाग सजा देता है सितारा संसार चमका देता है जहाँ दुनिया भरके रिश्ते काम नही आते सतगुरू ज़िन्दगी बना देता है,0
दमा से प्रभावित बच्चा सामान्य जीवन नहीं जी सकता।,2
बीजेपी और पीएम मोदी भूल जाएंगे लेकिन इंटरनेट नहीं भूलता साहब,0
मुंबई में दंगाइयों ने पहुँचाया बसों को नुकसान ने बुलाईं बसें वापस देखिये की ये रिपोर्ट,1
ईमानदार व्यक्ति सम्मान का पात्र होता है,1
जहां टाइगर ने ठुमके लगाए वहीं कृति ने भी अपने जानदार स्टेप्ट से जलवा दिखाया।,1
पेट्रोल डीजल के दामों में बढ़ोत्तरी जारी मंत्री बोले के बाद इस्तेमाल में तक हुआ है इजाफा,0
बच्चा रोया तो मां के प्रेमी ने पीट पीटकर कर मार डाला,0
करोड़ के मैच फिक्सिंग को लेकर मीडिया और पुलिस दिन से इतने परेशान है जैसे कोयला रास्त्रमंडल खेल रेल सब घोटाला इसी से खुलेंगे,2
जिसमें कम वजनी बच्चो को उचित पोष्ाण आहार दिया जाना था।,1
जिसके बाद ही वे बीमार होने लगे थे।,2
अभिनन्दन मुशर्रफ को उनकी औकात दिखाने के लिए ।,0
पूर्व डिप्टी स्पीकर बीर दविंदर सिंह ने कहा कि जिस पत्रकार ने बादल के साम्राज्य के रहस्यों को उजागर किया उस पर ऐसा हमला निंदनीय है।,2
शैलजा मर्डर केस की कड़ियों को जोड़ने में लगी दिल्ली पुलिस को मिली कामयाबी,0
दीपिका आगे बढ़ना चाहती हैं और दूसरे मौके तलाशना चाहती हैं।,1
उम्मीदवार चुनाव आयोग द्वारा तय किए गए खर्च की सीमाओं का पालन करते तो वे करोड़ से ज्यादा खर्च नहीं कर पाते लेकिन यह आंकड़ा तो अब नामुमकिन लगता है।,2
दिल्ली में गांधीनगर साइड से लोहे के पुल को बंद कर रखा है ऐसे मे लोगों को दिक्कत हो रही है जो लोग राजघाट जाना चाहते हैं। उन लो…,0
नेशनल वॉर मेमोरियल में पीएम मोदी शहीदों को श्रद्धांजलि पूरा कार्यक्रम,0
कांग्रेस के घोषणापत्र में कितनी घोषणा कितनी संभावना देखिए के साथ …,0
ऐसे में सारा दारोमदार स्टेन और भुवी पर था इसलिए उनके आठ ओवर अति महत्वपूर्ण हो गए।,1
विकास पागल हो गया इसलिए कहते हैं कि चाहे कोई भी मानव सूचकांक हो गुजरात किसी पर आगे नहीं है …,0
डॉक्टरों का मानना है कि जागरूकता और शीघ्र इलाज पिछले दशक में तेजी से बढ़ रही,1
प्रदेश सरकार के भेदभाव पूर्ण रवैया जिसमे मिर्जापुरव,2
चुनाव में करोड़ों के वारे न्यारे करने वाले कौन देखिए के साथ लाइव …,0
विद्या के न आने की वजह पूछने पर इतना ही बताया जा रहा है कि उनकी तबियत ठीक नहीं है।,2
शहर के बस स्टेंड से लेकर परासिया मार्ग तक ऑटो चालकों की धमाचौकड़ी आए दिन जारी रहती है।,2
या आप कभी सीधी बात नहीं कर सकते,2
शाह के बयान पर भड़की सपा,2
उमा भारती ने अन्ना को क्या चुनौती दी,0
पाँच राज्यों में चुनाव या का दमख़म टेस्ट टक्कर बजे,0
सुगंधपूर्ण आमलकी चूर्ण शरीर की सुंदरता बढ़ाने का परम साधन है।,1
मध्य प्रदेश के पूर्व मुख्यमंत्री बाबूलाल गौर ने आजतक से की बातचीत चुनाव लड़ने की जताई इच्छा बोले बीजेपी ने टिकट दि…,1
दरअसल पिछले दिनों दीपिका बहुत व्यस्त रहीं।,2
नए उपग्रह का प्रक्षेपण निष्फल नहीं हुआ,1
अगर वह भ्रष्टाचार से निपटने के लिए गंभीर होते तो शायद सरकार गिर जाती।,2
बढ़िया प्रेस कांफ्रेंस । सुषमा जी ने हिन्दी में विदेश नीति को सरलता और प्रबलता से रख दिया ।,1
लोग निर्वाचित प्रतिनिधि को बधाई दे रहे हैं,1
दिल्ली क्राइम ब्रांच के सामने पेश हो गए दाती महाराज पूछताछ जारी,0
योजनाओं का लाभ लोगों को सहजता से मिना जरूरी है।,1
पाक उच्चायोग में हमारा जाना कुछ नया नहीं था। राज्य मंत्री भी जाते रहे हैं और अलगाववादी भी। इस बार फर्क सिर्फ यह था वह था विरोधः वी के सिंह,0
संक्रमित नेत्र में रोशनी बरकरार रहने के बारे में अभी से कुछ भी नहीं कहा जा सकता है।,2
दिल्ली पुलिस की स्पेशल सेल द्वारा पकडे गए दो आतंकियों से पूछताछ में एक बड़ा खुलासा हुआ है आतंकियो के निशाने पर दिल्ली का लाजपत…,0
इसमें हीरो हीरोइन दमदार कैमेस्ट्री देखने को मिलेगी।,1
घर पर काम करने वाले युवक की शादी में पहुंचे राहुल गांधी,1
इशांत ने वें ओवर की तीसरी गेंद पर जडेजा को आउट कर अपनी टीम को जीत की ओर अग्रसर किया,1
ग्रीन टी की अपेक्षा अनार में इन तत्वों की मात्रा अधिक होती है।,1
चेन्नई एक्सप्रेस में दीपिका पादुकोण ने संवादों को खास लहजा दिया है फिल्म में वह कई बार टूटता है,2
इसमें तीस करोड़ लोग अस्थमा के मरीज हैं।,2
सर नोएडा और गाजियाबाद में पिछले कुछ दिन से कुछ ज्यादा बिजली कटौती हो रही है। शहरी इलाकों में रात के वक्त भी।,1
बाज़ार में कई बेहतर चीज़े उपलब्ध हैं,1
तेज झटकों के कारण लोगों की मौत हो गई।,2
वैचारिक दिवालियापन के शिकार लोगों का इस कलाकार को लेकर अचानक प्यार उमड़ा है उस हताशा का कारण समझना आसान हैं। खानदानों और…,0
न तो मध्यक्रम की ठीक से परख हो पाई है और न ही ओपनरों ने टीम को ठोस शुरुआत दिलाई है।,2
इसके अलावा टीम में माइक हसी जैसा दिग्गज बल्लेबाज है जो बड़ी पारी खेलने में सक्षम है।,1
पाकिस्तान की खुफिया एजेंसी आईएसआई की मदद से अल बदर के कमांडर असलम भाई पाक अधिकृत कश्मीर में फंड वसूल कर रहा है वहीं लियाकत…,0
पन्नों के में वो लिख गया पत्नी से प्रताड़ित होने की सारी दास्तां पूरा वीडियो देखने के लिे य…,2
योग करेगा भारत चीन सरहद पर तनाव कम भारत और चीन के बीच तनाव को कम करने के लिए इस साल अंतरराष्ट्रीय योग दिवस पर दोनों साथ कर सकते हैं योग,0
यह दोनों कलाकारों की सीमा के साथ निर्देशक की चूक है,2
एक साधु वेशधारी ने टैक्सी चालक को नशीला प्रसाद खिलाकर तीन हजार रुपये लूट लिए।,2
पूर्व अटॉर्नी जनरल और ख्यात न्यायविद सोली सोराबजी ने कर्नाटक में सरकार बनाने को लेकर जारी उठापटक पर प्रतिक्रिया देते हुए कहा है…,0
मूवी में इतनी परेशानी नहीं आई लेकिन प्रमोशन में सब कुछ लाइव करना है जो ज्यादा मुश्किल है।,2
यूरोप की खूबसूरत यात्रा कराती फ़िल्म आप में प्रेम का एक अलग अहसास जगाती है,1
यह समाज सेवा है जो सबसे बड़ा धार्मिक कार्य है।,1
हालांकि उन्हें उम्मीद है कि वह एक बेहतर विवेचक बन सकते हैं।,1
फटाफट खबरों के लिए फॉलो करें । बुलेटिन मार्च । …,0
धार्मिक व्यक्ति विपत्ति में भी अपना धर्म नहीं छोड़ता,1
अरुणाचल प्रदेश के मुख्यमंत्री पर एक महिला ने यौन शोषण का आरोप लगाया है। पीड़िता ने राष्ट्रीय महिला आयोग से मदद की गुहार लगाते…,0
